date,clinic_name,visit_type,backlog_severity
2020-09-30,MORNINGTON ISLAND DENTAL,Priority 2,0.00
2020-09-30,MORNINGTON ISLAND DENTAL,Priority 3,97.50
2020-09-30,MOSSMAN DENTAL CLINIC,General,2400.00
2020-09-30,MOSSMAN DENTAL CLINIC,Priority 3,71.25
2020-09-30,MS AREA WIDE CLUSTER,General Anaesthetic Category 1,30.00
2020-09-30,MS AREA WIDE CLUSTER,General Anaesthetic Category 2,2390.00
2020-09-30,MS AREA WIDE CLUSTER,General Anaesthetic Category 3,1278.75
2020-09-30,MS INNER BRISBANE CLUSTER,Clinical Assessment,70.00
2020-09-30,MS INNER BRISBANE CLUSTER,General,20497.50
2020-09-30,MS INNER BRISBANE CLUSTER,General Anaesthetic Category 2,0.00
2020-09-30,MS INNER BRISBANE CLUSTER,General Anaesthetic Category 3,3.75
2020-09-30,MS INNER BRISBANE CLUSTER,Priority 1,30.00
2020-09-30,MS INNER BRISBANE CLUSTER,Priority 3,315.00
2020-09-30,MT ISA DENTAL CLINIC,Clinical Assessment,0.00
2020-09-30,MT ISA DENTAL CLINIC,General,2501.25
2020-09-30,MT ISA DENTAL CLINIC,General Anaesthetic Category 2,50.00
2020-09-30,MT ISA DENTAL CLINIC,General Anaesthetic Category 3,116.25
2020-09-30,MT ISA DENTAL CLINIC,Priority 1,30.00
2020-09-30,MT ISA DENTAL CLINIC,Priority 2,10.00
2020-09-30,MT ISA DENTAL CLINIC,Priority 3,262.50
2020-09-30,MT MORGAN DENTAL CLINIC,Clinical Assessment,0.00
2020-09-30,MT MORGAN DENTAL CLINIC,General,843.75
2020-09-30,MT MORGAN DENTAL CLINIC,Priority 1,60.00
2020-09-30,MT MORGAN DENTAL CLINIC,Priority 2,140.00
2020-09-30,MT MORGAN DENTAL CLINIC,Priority 3,3.75
2020-09-30,MUNDUBBERA DENTAL CLINIC,General,431.25
2020-09-30,MUNGINDI DENTAL CLINIC,General,97.50
2020-09-30,MUNGINDI DENTAL CLINIC,Priority 3,3.75
2020-09-30,NAMBOUR DENTAL CLINIC,Clinical Assessment,20.00
2020-09-30,NAMBOUR DENTAL CLINIC,General,6532.50
2020-09-30,NAMBOUR DENTAL CLINIC,Priority 1,0.00
2020-09-30,NAMBOUR DENTAL CLINIC,Priority 2,810.00
2020-09-30,NAMBOUR DENTAL CLINIC,Priority 3,892.50
2020-09-30,NATHAN INALA CLUSTER,Clinical Assessment,20.00
2020-09-30,NATHAN INALA CLUSTER,General,26205.00
2020-09-30,NATHAN INALA CLUSTER,General Anaesthetic Category 1,0.00
2020-09-30,NATHAN INALA CLUSTER,General Anaesthetic Category 2,0.00
2020-09-30,NATHAN INALA CLUSTER,Priority 2,0.00
2020-09-30,NATHAN INALA CLUSTER,Priority 3,135.00
2020-09-30,NOOSA DENTAL CLINIC,Clinical Assessment,10.00
2020-09-30,NOOSA DENTAL CLINIC,General,5497.50
2020-09-30,NOOSA DENTAL CLINIC,Priority 2,1230.00
2020-09-30,NOOSA DENTAL CLINIC,Priority 3,667.50
2020-09-30,ORAL HEALTH CENTRE,Clinical Assessment,50.00
2020-09-30,ORAL HEALTH CENTRE,General,17711.25
2020-09-30,ORAL HEALTH CENTRE,General Anaesthetic Category 1,10.00
2020-09-30,ORAL HEALTH CENTRE,General Anaesthetic Category 2,70.00
2020-09-30,ORAL HEALTH CENTRE,General Anaesthetic Category 3,367.50
2020-09-30,ORAL HEALTH CENTRE,Priority 1,1560.00
2020-09-30,ORAL HEALTH CENTRE,Priority 2,14630.00
2020-09-30,ORAL HEALTH CENTRE,Priority 3,8407.50
2020-09-30,PALM BEACH DENTAL CLINIC,Clinical Assessment,0.00
2020-09-30,PALM BEACH DENTAL CLINIC,General,3866.25
2020-09-30,PALM BEACH DENTAL CLINIC,Priority 2,280.00
2020-09-30,PALM BEACH DENTAL CLINIC,Priority 3,393.75
2020-09-30,PINE RIVERS DENTAL CLINIC,Clinical Assessment,30.00
2020-09-30,PINE RIVERS DENTAL CLINIC,General,8711.25
2020-09-30,PINE RIVERS DENTAL CLINIC,Priority 1,510.00
2020-09-30,PINE RIVERS DENTAL CLINIC,Priority 2,520.00
2020-09-30,PINE RIVERS DENTAL CLINIC,Priority 3,1323.75
2020-09-30,PROSERPINE DENTAL,Clinical Assessment,0.00
2020-09-30,PROSERPINE DENTAL,General,4072.50
2020-09-30,PROSERPINE DENTAL,Priority 2,80.00
2020-09-30,PROSERPINE DENTAL,Priority 3,217.50
2020-09-30,QUILPIE DENTAL CLINIC,General,108.75
2020-09-30,REDCLIFFE DENTAL CLINIC,Clinical Assessment,40.00
2020-09-30,REDCLIFFE DENTAL CLINIC,General,10267.50
2020-09-30,REDCLIFFE DENTAL CLINIC,General Anaesthetic Category 2,400.00
2020-09-30,REDCLIFFE DENTAL CLINIC,General Anaesthetic Category 3,187.50
2020-09-30,REDCLIFFE DENTAL CLINIC,Priority 1,140.00
2020-09-30,REDCLIFFE DENTAL CLINIC,Priority 2,1240.00
2020-09-30,REDCLIFFE DENTAL CLINIC,Priority 3,2463.75
2020-09-30,RICHMOND DENTAL CLINIC,Clinical Assessment,10.00
2020-09-30,RICHMOND DENTAL CLINIC,General,18.75
2020-09-30,ROBINA DENTAL CLINIC,Clinical Assessment,0.00
2020-09-30,ROBINA DENTAL CLINIC,General,6412.50
2020-09-30,ROBINA DENTAL CLINIC,General Anaesthetic Category 3,3.75
2020-09-30,ROBINA DENTAL CLINIC,Priority 1,40.00
2020-09-30,ROBINA DENTAL CLINIC,Priority 2,800.00
2020-09-30,ROBINA DENTAL CLINIC,Priority 3,607.50
2020-09-30,ROCKHAMPTON DENTAL CLINIC,Clinical Assessment,0.00
2020-09-30,ROCKHAMPTON DENTAL CLINIC,General,13950.00
2020-09-30,ROCKHAMPTON DENTAL CLINIC,General Anaesthetic Category 1,50.00
2020-09-30,ROCKHAMPTON DENTAL CLINIC,General Anaesthetic Category 2,210.00
2020-09-30,ROCKHAMPTON DENTAL CLINIC,General Anaesthetic Category 3,292.50
2020-09-30,ROCKHAMPTON DENTAL CLINIC,Priority 1,610.00
2020-09-30,ROCKHAMPTON DENTAL CLINIC,Priority 2,1180.00
2020-09-30,ROCKHAMPTON DENTAL CLINIC,Priority 3,281.25
2020-09-30,ROMA HOSPITAL DENTAL CLIN,Clinical Assessment,0.00
2020-09-30,ROMA HOSPITAL DENTAL CLIN,General,2171.25
2020-09-30,ROMA HOSPITAL DENTAL CLIN,General Anaesthetic Category 1,10.00
2020-09-30,ROMA HOSPITAL DENTAL CLIN,General Anaesthetic Category 3,30.00
2020-09-30,ROMA HOSPITAL DENTAL CLIN,Priority 2,70.00
2020-09-30,ROMA HOSPITAL DENTAL CLIN,Priority 3,161.25
2020-09-30,SANDGATE DENTAL CLINIC,Clinical Assessment,50.00
2020-09-30,SANDGATE DENTAL CLINIC,General,5763.75
2020-09-30,SANDGATE DENTAL CLINIC,Priority 1,430.00
2020-09-30,SANDGATE DENTAL CLINIC,Priority 2,290.00
2020-09-30,SANDGATE DENTAL CLINIC,Priority 3,896.25
2020-09-30,SCUH DENTAL CLINIC,General Anaesthetic Category 2,210.00
2020-09-30,SCUH DENTAL CLINIC,General Anaesthetic Category 3,67.50
2020-09-30,SCUH DENTAL CLINIC,Priority 2,40.00
2020-09-30,SCUH DENTAL CLINIC,Priority 3,3.75
2020-09-30,SMITHFIELD DENTAL CLINIC,Clinical Assessment,0.00
2020-09-30,SMITHFIELD DENTAL CLINIC,General,4717.50
2020-09-30,SMITHFIELD DENTAL CLINIC,Priority 3,217.50
2020-09-30,ST GEORGE DENTAL CLINIC,General,307.50
2020-09-30,ST GEORGE DENTAL CLINIC,General Anaesthetic Category 3,0.00
2020-09-30,ST GEORGE DENTAL CLINIC,Priority 3,41.25
2020-09-30,STAFFORD DENTAL CLINIC,Clinical Assessment,20.00
2020-09-30,STAFFORD DENTAL CLINIC,General,8445.00
2020-09-30,STAFFORD DENTAL CLINIC,Priority 1,340.00
2020-09-30,STAFFORD DENTAL CLINIC,Priority 2,540.00
2020-09-30,STAFFORD DENTAL CLINIC,Priority 3,1233.75
2020-09-30,STANTHORPE DENTAL CLINIC,Clinical Assessment,0.00
2020-09-30,STANTHORPE DENTAL CLINIC,General,2403.75
2020-09-30,STANTHORPE DENTAL CLINIC,Priority 2,20.00
2020-09-30,STANTHORPE DENTAL CLINIC,Priority 3,18.75
2020-09-30,SURAT DENTAL CLINIC,General,146.25
2020-09-30,SURAT DENTAL CLINIC,Priority 3,18.75
2020-09-30,THARGOMINDAH DENTAL SERVI,General,52.50
2020-09-30,TOOWOOMBA DENTAL CLINIC,Clinical Assessment,0.00
2020-09-30,TOOWOOMBA DENTAL CLINIC,General,12956.25
2020-09-30,TOOWOOMBA DENTAL CLINIC,General Anaesthetic Category 2,340.00
2020-09-30,TOOWOOMBA DENTAL CLINIC,General Anaesthetic Category 3,416.25
2020-09-30,TOOWOOMBA DENTAL CLINIC,Priority 1,10.00
2020-09-30,TOOWOOMBA DENTAL CLINIC,Priority 2,990.00
2020-09-30,TOOWOOMBA DENTAL CLINIC,Priority 3,918.75
2020-09-30,TORRES STRAIT DENTAL CLINIC,Clinical Assessment,0.00
2020-09-30,TORRES STRAIT DENTAL CLINIC,General,795.00
2020-09-30,TORRES STRAIT DENTAL CLINIC,General Anaesthetic Category 1,40.00
2020-09-30,TORRES STRAIT DENTAL CLINIC,General Anaesthetic Category 2,400.00
2020-09-30,TORRES STRAIT DENTAL CLINIC,General Anaesthetic Category 3,3.75
2020-09-30,TORRES STRAIT DENTAL CLINIC,Priority 1,0.00
2020-09-30,TORRES STRAIT DENTAL CLINIC,Priority 3,7.50
2020-09-30,TOWNSVILLE DENTAL CLINIC,Clinical Assessment,20.00
2020-09-30,TOWNSVILLE DENTAL CLINIC,General,7466.25
2020-09-30,TOWNSVILLE DENTAL CLINIC,General Anaesthetic Category 1,0.00
2020-09-30,TOWNSVILLE DENTAL CLINIC,General Anaesthetic Category 2,50.00
2020-09-30,TOWNSVILLE DENTAL CLINIC,General Anaesthetic Category 3,116.25
2020-09-30,TOWNSVILLE DENTAL CLINIC,Priority 1,0.00
2020-09-30,TOWNSVILLE DENTAL CLINIC,Priority 2,790.00
2020-09-30,TOWNSVILLE DENTAL CLINIC,Priority 3,1312.50
2020-09-30,TULLY DENTAL CLINIC,General,2917.50
2020-09-30,TULLY DENTAL CLINIC,Priority 1,10.00
2020-09-30,TULLY DENTAL CLINIC,Priority 3,131.25
2020-09-30,WARWICK DENTAL CLINIC,Clinical Assessment,0.00
2020-09-30,WARWICK DENTAL CLINIC,General,2066.25
2020-09-30,WARWICK DENTAL CLINIC,General Anaesthetic Category 1,10.00
2020-09-30,WARWICK DENTAL CLINIC,General Anaesthetic Category 3,7.50
2020-09-30,WARWICK DENTAL CLINIC,Priority 1,0.00
2020-09-30,WARWICK DENTAL CLINIC,Priority 2,150.00
2020-09-30,WARWICK DENTAL CLINIC,Priority 3,60.00
2020-09-30,YARRABAH DENTAL CLINIC,General,11.25
2020-10-31,ATHERTON DENTAL CLINIC,General,4713.75
2020-10-31,ATHERTON DENTAL CLINIC,Priority 2,10.00
2020-10-31,ATHERTON DENTAL CLINIC,Priority 3,341.25
2020-10-31,AUGATHELLA DENTAL CLINIC,General,45.00
2020-10-31,AYR DENTAL CLINIC,Clinical Assessment,0.00
2020-10-31,AYR DENTAL CLINIC,General,446.25
2020-10-31,AYR DENTAL CLINIC,General Anaesthetic Category 2,10.00
2020-10-31,AYR DENTAL CLINIC,Priority 1,10.00
2020-10-31,AYR DENTAL CLINIC,Priority 2,10.00
2020-10-31,AYR DENTAL CLINIC,Priority 3,157.50
2020-10-31,BAYSIDE CLUSTER,Clinical Assessment,0.00
2020-10-31,BAYSIDE CLUSTER,General,27067.50
2020-10-31,BAYSIDE CLUSTER,General Anaesthetic Category 2,0.00
2020-10-31,BAYSIDE CLUSTER,General Anaesthetic Category 3,0.00
2020-10-31,BAYSIDE CLUSTER,Priority 3,150.00
2020-10-31,BEENLEIGH BEAUDESERT CLUS,Clinical Assessment,10.00
2020-10-31,BEENLEIGH BEAUDESERT CLUS,General,38246.25
2020-10-31,BEENLEIGH BEAUDESERT CLUS,General Anaesthetic Category 2,0.00
2020-10-31,BEENLEIGH BEAUDESERT CLUS,General Anaesthetic Category 3,0.00
2020-10-31,BEENLEIGH BEAUDESERT CLUS,Priority 2,0.00
2020-10-31,BEENLEIGH BEAUDESERT CLUS,Priority 3,487.50
2020-10-31,BILOELA DENTAL CLINIC,Clinical Assessment,0.00
2020-10-31,BILOELA DENTAL CLINIC,General,1023.75
2020-10-31,BILOELA DENTAL CLINIC,Priority 1,30.00
2020-10-31,BILOELA DENTAL CLINIC,Priority 2,170.00
2020-10-31,BILOELA DENTAL CLINIC,Priority 3,48.75
2020-10-31,BOONAH DENTAL CLINIC,Clinical Assessment,10.00
2020-10-31,BOONAH DENTAL CLINIC,General,1241.25
2020-10-31,BOONAH DENTAL CLINIC,Priority 2,160.00
2020-10-31,BOONAH DENTAL CLINIC,Priority 3,15.00
2020-10-31,BOWEN DENTAL CLINIC,General,3461.25
2020-10-31,BOWEN DENTAL CLINIC,Priority 2,80.00
2020-10-31,BOWEN DENTAL CLINIC,Priority 3,165.00
2020-10-31,BUNDABERG DENTAL CLINIC,Clinical Assessment,0.00
2020-10-31,BUNDABERG DENTAL CLINIC,General,14201.25
2020-10-31,BUNDABERG DENTAL CLINIC,General Anaesthetic Category 3,483.75
2020-10-31,BUNDABERG DENTAL CLINIC,Priority 1,50.00
2020-10-31,BUNDABERG DENTAL CLINIC,Priority 2,3710.00
2020-10-31,BUNDABERG DENTAL CLINIC,Priority 3,1016.25
2020-10-31,CABOOLTURE DENTAL CLINIC,Clinical Assessment,160.00
2020-10-31,CABOOLTURE DENTAL CLINIC,General,17505.00
2020-10-31,CABOOLTURE DENTAL CLINIC,General Anaesthetic Category 2,0.00
2020-10-31,CABOOLTURE DENTAL CLINIC,General Anaesthetic Category 3,0.00
2020-10-31,CABOOLTURE DENTAL CLINIC,Priority 1,330.00
2020-10-31,CABOOLTURE DENTAL CLINIC,Priority 2,3940.00
2020-10-31,CABOOLTURE DENTAL CLINIC,Priority 3,5553.75
2020-10-31,CAIRNS NTH DENTAL CLINIC,Clinical Assessment,10.00
2020-10-31,CAIRNS NTH DENTAL CLINIC,General,11610.00
2020-10-31,CAIRNS NTH DENTAL CLINIC,General Anaesthetic Category 1,0.00
2020-10-31,CAIRNS NTH DENTAL CLINIC,General Anaesthetic Category 2,10.00
2020-10-31,CAIRNS NTH DENTAL CLINIC,General Anaesthetic Category 3,1387.50
2020-10-31,CAIRNS NTH DENTAL CLINIC,Priority 1,20.00
2020-10-31,CAIRNS NTH DENTAL CLINIC,Priority 3,791.25
2020-10-31,CALOUNDRA DENTAL CLINIC,Clinical Assessment,10.00
2020-10-31,CALOUNDRA DENTAL CLINIC,General,12453.75
2020-10-31,CALOUNDRA DENTAL CLINIC,Priority 1,0.00
2020-10-31,CALOUNDRA DENTAL CLINIC,Priority 2,410.00
2020-10-31,CALOUNDRA DENTAL CLINIC,Priority 3,753.75
2020-10-31,CAPE YORK DENTAL CLINIC,General,1695.00
2020-10-31,CAPE YORK DENTAL CLINIC,General Anaesthetic Category 1,10.00
2020-10-31,CAPE YORK DENTAL CLINIC,General Anaesthetic Category 2,70.00
2020-10-31,CAPE YORK DENTAL CLINIC,General Anaesthetic Category 3,30.00
2020-10-31,CAPE YORK DENTAL CLINIC,Priority 1,20.00
2020-10-31,CAPE YORK DENTAL CLINIC,Priority 2,40.00
2020-10-31,CAPE YORK DENTAL CLINIC,Priority 3,45.00
2020-10-31,CAPRICORN COAST DENTAL,Clinical Assessment,0.00
2020-10-31,CAPRICORN COAST DENTAL,General,5452.50
2020-10-31,CAPRICORN COAST DENTAL,Priority 1,260.00
2020-10-31,CAPRICORN COAST DENTAL,Priority 2,380.00
2020-10-31,CAPRICORN COAST DENTAL,Priority 3,112.50
2020-10-31,CENTRAL WEST DENTAL CLINICS,General,2272.50
2020-10-31,CENTRAL WEST DENTAL CLINICS,Priority 2,0.00
2020-10-31,CENTRAL WEST DENTAL CLINICS,Priority 3,187.50
2020-10-31,CHARLEVILLE DENTAL CLINIC,General,881.25
2020-10-31,CHARLEVILLE DENTAL CLINIC,General Anaesthetic Category 3,3.75
2020-10-31,CHARLEVILLE DENTAL CLINIC,Priority 2,20.00
2020-10-31,CHARLEVILLE DENTAL CLINIC,Priority 3,86.25
2020-10-31,CHARTERS TOWERS DENTAL CL,Clinical Assessment,0.00
2020-10-31,CHARTERS TOWERS DENTAL CL,General,855.00
2020-10-31,CHARTERS TOWERS DENTAL CL,Priority 2,0.00
2020-10-31,CHILDERS DENTAL CLINIC,Clinical Assessment,0.00
2020-10-31,CHILDERS DENTAL CLINIC,General,832.50
2020-10-31,CHILDRENS ORAL HEALTH,General Anaesthetic Category 1,0.00
2020-10-31,CHILDRENS ORAL HEALTH,General Anaesthetic Category 2,850.00
2020-10-31,CHILDRENS ORAL HEALTH,General Anaesthetic Category 3,157.50
2020-10-31,CHILDRENS ORAL HEALTH,Priority 1,0.00
2020-10-31,CHILDRENS ORAL HEALTH,Priority 2,0.00
2020-10-31,CHILDRENS ORAL HEALTH,Priority 3,667.50
2020-10-31,CHILLAGOE DENTAL CLINIC,General,0.00
2020-10-31,CLERMONT DENTAL CLINIC,General,243.75
2020-10-31,CLONCURRY DENTAL,General,416.25
2020-10-31,CLONCURRY DENTAL,Priority 3,26.25
2020-10-31,COLLINGWOOD PARK DENTAL C,Clinical Assessment,320.00
2020-10-31,COLLINGWOOD PARK DENTAL C,General,7170.00
2020-10-31,COLLINGWOOD PARK DENTAL C,Priority 2,230.00
2020-10-31,COLLINGWOOD PARK DENTAL C,Priority 3,33.75
2020-10-31,COLLINSVILLE DENTAL CLINI,General,566.25
2020-10-31,CROYDON DENTAL CLINIC,General,3.75
2020-10-31,CUNNAMULLA DENTAL CLINIC,General,318.75
2020-10-31,CUNNAMULLA DENTAL CLINIC,Priority 3,22.50
2020-10-31,DALBY DENTAL CLINIC,Clinical Assessment,0.00
2020-10-31,DALBY DENTAL CLINIC,General,3532.50
2020-10-31,DALBY DENTAL CLINIC,General Anaesthetic Category 2,20.00
2020-10-31,DALBY DENTAL CLINIC,General Anaesthetic Category 3,41.25
2020-10-31,DALBY DENTAL CLINIC,Priority 2,50.00
2020-10-31,DALBY DENTAL CLINIC,Priority 3,48.75
2020-10-31,DIRRANBANDI DENTAL CLINIC,General,105.00
2020-10-31,DIRRANBANDI DENTAL CLINIC,Priority 3,22.50
2020-10-31,EDMONTON DENTAL CLINIC,General,6757.50
2020-10-31,EDMONTON DENTAL CLINIC,Priority 3,825.00
2020-10-31,EMERALD DENTAL CLINIC,Clinical Assessment,0.00
2020-10-31,EMERALD DENTAL CLINIC,General,1905.00
2020-10-31,EMERALD DENTAL CLINIC,Priority 1,140.00
2020-10-31,EMERALD DENTAL CLINIC,Priority 2,140.00
2020-10-31,EMERALD DENTAL CLINIC,Priority 3,101.25
2020-10-31,ESK DENTAL CLINIC,Clinical Assessment,80.00
2020-10-31,ESK DENTAL CLINIC,General,1758.75
2020-10-31,ESK DENTAL CLINIC,Priority 2,100.00
2020-10-31,ESK DENTAL CLINIC,Priority 3,15.00
2020-10-31,GATTON DENTAL CLINIC,General,446.25
2020-10-31,GAYNDAH DENTAL CLINIC,Clinical Assessment,0.00
2020-10-31,GAYNDAH DENTAL CLINIC,General,1305.00
2020-10-31,GAYNDAH DENTAL CLINIC,Priority 2,140.00
2020-10-31,GAYNDAH DENTAL CLINIC,Priority 3,127.50
2020-10-31,GC SOUTHPORT HEALTH PREC,Clinical Assessment,30.00
2020-10-31,GC SOUTHPORT HEALTH PREC,General,18821.25
2020-10-31,GC SOUTHPORT HEALTH PREC,General Anaesthetic Category 3,513.75
2020-10-31,GC SOUTHPORT HEALTH PREC,Priority 1,600.00
2020-10-31,GC SOUTHPORT HEALTH PREC,Priority 2,9420.00
2020-10-31,GC SOUTHPORT HEALTH PREC,Priority 3,6607.50
2020-10-31,GCUH DENTAL CLINIC,Clinical Assessment,0.00
2020-10-31,GCUH DENTAL CLINIC,General,48.75
2020-10-31,GCUH DENTAL CLINIC,General Anaesthetic Category 2,0.00
2020-10-31,GCUH DENTAL CLINIC,General Anaesthetic Category 3,0.00
2020-10-31,GCUH DENTAL CLINIC,Priority 1,0.00
2020-10-31,GCUH DENTAL CLINIC,Priority 2,20.00
2020-10-31,GCUH DENTAL CLINIC,Priority 3,63.75
2020-10-31,GEORGETOWN DENTAL CLINIC,General,7.50
2020-10-31,GLADSTONE DENTAL CLINIC,Clinical Assessment,10.00
2020-10-31,GLADSTONE DENTAL CLINIC,General,7346.25
2020-10-31,GLADSTONE DENTAL CLINIC,General Anaesthetic Category 3,3.75
2020-10-31,GLADSTONE DENTAL CLINIC,Priority 1,230.00
2020-10-31,GLADSTONE DENTAL CLINIC,Priority 2,410.00
2020-10-31,GLADSTONE DENTAL CLINIC,Priority 3,180.00
2020-10-31,GOONDIWINDI DENTAL CLINIC,Clinical Assessment,0.00
2020-10-31,GOONDIWINDI DENTAL CLINIC,General,626.25
2020-10-31,GOONDIWINDI DENTAL CLINIC,General Anaesthetic Category 2,30.00
2020-10-31,GOONDIWINDI DENTAL CLINIC,General Anaesthetic Category 3,18.75
2020-10-31,GOONDIWINDI DENTAL CLINIC,Priority 1,10.00
2020-10-31,GOONDIWINDI DENTAL CLINIC,Priority 2,10.00
2020-10-31,GOONDIWINDI DENTAL CLINIC,Priority 3,11.25
2020-10-31,GYMPIE DENTAL CLINIC,Clinical Assessment,120.00
2020-10-31,GYMPIE DENTAL CLINIC,General,8520.00
2020-10-31,GYMPIE DENTAL CLINIC,General Anaesthetic Category 2,40.00
2020-10-31,GYMPIE DENTAL CLINIC,General Anaesthetic Category 3,11.25
2020-10-31,GYMPIE DENTAL CLINIC,Priority 1,10.00
2020-10-31,GYMPIE DENTAL CLINIC,Priority 2,1580.00
2020-10-31,GYMPIE DENTAL CLINIC,Priority 3,1050.00
2020-10-31,HERVEY BAY DENTAL CLINIC,Clinical Assessment,40.00
2020-10-31,HERVEY BAY DENTAL CLINIC,General,9750.00
2020-10-31,HERVEY BAY DENTAL CLINIC,General Anaesthetic Category 3,176.25
2020-10-31,HERVEY BAY DENTAL CLINIC,Priority 1,0.00
2020-10-31,HERVEY BAY DENTAL CLINIC,Priority 2,1570.00
2020-10-31,HERVEY BAY DENTAL CLINIC,Priority 3,315.00
2020-10-31,HUGHENDEN DENTAL CLINIC,General,93.75
2020-10-31,HUGHENDEN DENTAL CLINIC,Priority 1,20.00
2020-10-31,INGHAM DENTAL CLINIC,Clinical Assessment,0.00
2020-10-31,INGHAM DENTAL CLINIC,General,577.50
2020-10-31,INGHAM DENTAL CLINIC,General Anaesthetic Category 3,18.75
2020-10-31,INGHAM DENTAL CLINIC,Priority 1,0.00
2020-10-31,INGHAM DENTAL CLINIC,Priority 2,0.00
2020-10-31,INGHAM DENTAL CLINIC,Priority 3,15.00
2020-10-31,INGLEWOOD DENTAL CLINIC,General,525.00
2020-10-31,INGLEWOOD DENTAL CLINIC,Priority 2,0.00
2020-10-31,INJUNE DENTAL CLINIC,General,93.75
2020-10-31,INJUNE DENTAL CLINIC,Priority 3,3.75
2020-10-31,INNISFAIL DENTAL CLINIC,Clinical Assessment,20.00
2020-10-31,INNISFAIL DENTAL CLINIC,General,4751.25
2020-10-31,INNISFAIL DENTAL CLINIC,Priority 3,112.50
2020-10-31,IPSWICH DENTAL CLINIC,Clinical Assessment,30.00
2020-10-31,IPSWICH DENTAL CLINIC,General,18660.00
2020-10-31,IPSWICH DENTAL CLINIC,General Anaesthetic Category 3,750.00
2020-10-31,IPSWICH DENTAL CLINIC,Priority 1,0.00
2020-10-31,IPSWICH DENTAL CLINIC,Priority 2,1250.00
2020-10-31,IPSWICH DENTAL CLINIC,Priority 3,318.75
2020-10-31,KAWANA DENTAL CLINIC,Clinical Assessment,10.00
2020-10-31,KAWANA DENTAL CLINIC,General,10312.50
2020-10-31,KAWANA DENTAL CLINIC,Priority 2,2030.00
2020-10-31,KAWANA DENTAL CLINIC,Priority 3,551.25
2020-10-31,KINGAROY DENTAL CLINIC,Clinical Assessment,0.00
2020-10-31,KINGAROY DENTAL CLINIC,General,9296.25
2020-10-31,KINGAROY DENTAL CLINIC,General Anaesthetic Category 2,0.00
2020-10-31,KINGAROY DENTAL CLINIC,General Anaesthetic Category 3,153.75
2020-10-31,KINGAROY DENTAL CLINIC,Priority 1,0.00
2020-10-31,KINGAROY DENTAL CLINIC,Priority 2,520.00
2020-10-31,KINGAROY DENTAL CLINIC,Priority 3,150.00
2020-10-31,KINGSTON LOGAN CLUSTER,Clinical Assessment,20.00
2020-10-31,KINGSTON LOGAN CLUSTER,General,18258.75
2020-10-31,KINGSTON LOGAN CLUSTER,General Anaesthetic Category 1,0.00
2020-10-31,KINGSTON LOGAN CLUSTER,General Anaesthetic Category 2,0.00
2020-10-31,KINGSTON LOGAN CLUSTER,General Anaesthetic Category 3,0.00
2020-10-31,KINGSTON LOGAN CLUSTER,Priority 1,0.00
2020-10-31,KINGSTON LOGAN CLUSTER,Priority 2,20.00
2020-10-31,KINGSTON LOGAN CLUSTER,Priority 3,382.50
2020-10-31,LAIDLEY DENTAL CLINIC,Clinical Assessment,140.00
2020-10-31,LAIDLEY DENTAL CLINIC,General,4631.25
2020-10-31,LAIDLEY DENTAL CLINIC,Priority 1,30.00
2020-10-31,LAIDLEY DENTAL CLINIC,Priority 2,260.00
2020-10-31,LAIDLEY DENTAL CLINIC,Priority 3,71.25
2020-10-31,MACKAY DENTAL CLINIC,Clinical Assessment,0.00
2020-10-31,MACKAY DENTAL CLINIC,General,16972.50
2020-10-31,MACKAY DENTAL CLINIC,General Anaesthetic Category 3,217.50
2020-10-31,MACKAY DENTAL CLINIC,Priority 2,180.00
2020-10-31,MACKAY DENTAL CLINIC,Priority 3,705.00
2020-10-31,MAREEBA DENTAL CLINIC,General,4826.25
2020-10-31,MAREEBA DENTAL CLINIC,General Anaesthetic Category 3,7.50
2020-10-31,MAREEBA DENTAL CLINIC,Priority 3,356.25
2020-10-31,MARYBOROUGH DENTAL CLINIC,Clinical Assessment,60.00
2020-10-31,MARYBOROUGH DENTAL CLINIC,General,7653.75
2020-10-31,MARYBOROUGH DENTAL CLINIC,General Anaesthetic Category 3,105.00
2020-10-31,MARYBOROUGH DENTAL CLINIC,Priority 1,10.00
2020-10-31,MARYBOROUGH DENTAL CLINIC,Priority 2,2020.00
2020-10-31,MARYBOROUGH DENTAL CLINIC,Priority 3,416.25
2020-10-31,MILES DENTAL CLINIC,General,1278.75
2020-10-31,MILES DENTAL CLINIC,Priority 2,40.00
2020-10-31,MILES DENTAL CLINIC,Priority 3,11.25
2020-10-31,MITCHELL DENTAL CLINIC,General,311.25
2020-10-31,MITCHELL DENTAL CLINIC,Priority 3,3.75
2020-10-31,MONTO DENTAL CLINIC,Clinical Assessment,0.00
2020-10-31,MONTO DENTAL CLINIC,General,322.50
2020-10-31,MONTO DENTAL CLINIC,Priority 1,0.00
2020-10-31,MORNINGTON ISLAND DENTAL,Clinical Assessment,30.00
2020-10-31,MORNINGTON ISLAND DENTAL,General,855.00
2020-10-31,MORNINGTON ISLAND DENTAL,Priority 3,93.75
2020-10-31,MOSSMAN DENTAL CLINIC,General,2426.25
2020-10-31,MOSSMAN DENTAL CLINIC,Priority 3,78.75
2020-10-31,MS AREA WIDE CLUSTER,General Anaesthetic Category 1,20.00
2020-10-31,MS AREA WIDE CLUSTER,General Anaesthetic Category 2,2450.00
